Code,Nom,Stat. Pers.,Type,HR Business Unit,Dept Descr,Executive BU,CGI Groupe d'affaire,CGI BU,Statut employé,Emploi,Location (CGI Office),Classe,Étape,Type pmt GL,Perm./temp.,Catégorie empl.,Proj Role,Home Country,Home City,Home State/Prov,CGI Tenure,Professional Experience Date,Location Type,Lieu Travail,Code FCP,Pool Descr,Competency,Description,Capacité,Proficiency Description,Année obtention,Dernière année util.,Années expérience,Supervisor Name,Interest Level of Competencies
LPS00183236,Jennifer Jackson,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,A,641,FRATRS002,CEM,4,DIR,R,,Architecte de solutions,,Rennes,33.0,2014-06-02,2015-06-01,Bureau CGI,FRACES0001,355, CORP- Finance,201036,Services sociaux (Fed),0,4-Expert,0,2023,3,Hannah Taylor,3
LPS00183236,Jennifer Jackson,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,A,641,FRATRS002,CEM,4,DIR,R,,Architecte de solutions,,Rennes,33.0,2014-06-02,2015-06-01,Bureau CGI,FRACES0001,355, CORP- Finance,200732,Administration d‘applications,3,3-Très bon,0,2020,5,Hannah Taylor,3
LPS00183236,Jennifer Jackson,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,A,641,FRATRS002,CEM,4,DIR,R,,Architecte de solutions,,Rennes,33.0,2014-06-02,2015-06-01,Bureau CGI,FRACES0001,355, CORP- Finance,202288,Visual Studio Code,4,4-Expert,0,0,0,Hannah Taylor,3
LPS00183236,Jennifer Jackson,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,A,641,FRATRS002,CEM,4,DIR,R,,Architecte de solutions,,Rennes,33.0,2014-06-02,2015-06-01,Bureau CGI,FRACES0001,355, CORP- Finance,201302,Angular CLI,2,1-Faible,0,0,2,Hannah Taylor,3
LPS00345109,Tyler Bauer,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,L,504,FRAMON001,SFA,4,MGM,T,Apprenti,Gestionnaire de programme,,boulogne billancourt,28.0,2015-04-13,2006-06-01,Bureau CGI,FRATOU0001,440,FR SBU Management,200681,ServiceNow IT Service Mngt,2,1-Faible,0,2023,2,Tracy Case,1
LPS00345109,Tyler Bauer,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,L,504,FRAMON001,SFA,4,MGM,T,Apprenti,Gestionnaire de programme,,boulogne billancourt,28.0,2015-04-13,2006-06-01,Bureau CGI,FRATOU0001,440,FR SBU Management,201187,Bonne pratique documentation,3,0-Aucun,0,2023,0,Tracy Case,1
LPS00345109,Tyler Bauer,N,I,EUA41,SHA D4B BEYOND DATA_BT21,FR,BUGFRANCE,FRICE,L,504,FRAMON001,SFA,4,MGM,T,Apprenti,Gestionnaire de programme,,boulogne billancourt,28.0,2015-04-13,2006-06-01,Bureau CGI,FRATOU0001,440,FR SBU Management,201954,Approche conceptuelle,1,3-Très bon,0,2023,3,Tracy Case,1
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201523,Sciences environnementales,2,3-Très bon,0,0,2,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201536,QML,1,0-Aucun,0,2023,1,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201314,Accessibilité,1,1-Faible,0,2020,1,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201707,Rédacteur technique,3,1-Faible,0,2023,2,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201293,Gestion des incidents,1,0-Aucun,0,2020,3,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,201590,Elastic Search,1,2-Bon,0,0,0,Melissa Smith,4
485722,Anthony Walker,N,I,EUA41,SHA GIT CORE-BT70,FR,BUGFRANCE,FRICE,L,504,FRAREN002,RPS,13,MGM,R,Subcontrac,"Architecte systèmes, Technique",,La Salvetat-Saint-Gilles,75.0,2021-06-14,1998-10-05,,,366,FR Finance,200024,Azure Logic Apps,1,1-Faible,0,2020,3,Melissa Smith,4
456054,Dr. John Morris DDS,E,,EUA41,SHA D4B DATA FABRIC-BT11,FR,BUGFRANCE,FRICE,P,1,FRATRS002,RPS,10,DIR,T,,Concepteur HCD,FRA,Beauzelle,46.0,2012-04-02,2007-01-02,Autre,FRACES0001,377,FR G OUEST LR,202288,Amazon Simple Storage Service,4,3-Très bon,0,0,3,Daniel Scott,3
456054,Dr. John Morris DDS,E,,EUA41,SHA D4B DATA FABRIC-BT11,FR,BUGFRANCE,FRICE,P,1,FRATRS002,RPS,10,DIR,T,,Concepteur HCD,FRA,Beauzelle,46.0,2012-04-02,2007-01-02,Autre,FRACES0001,377,FR G OUEST LR,200193,JSON Web Token (JWT),2,4-Expert,0,0,5,Daniel Scott,3
456054,Dr. John Morris DDS,E,,EUA41,SHA D4B DATA FABRIC-BT11,FR,BUGFRANCE,FRICE,P,1,FRATRS002,RPS,10,DIR,T,,Concepteur HCD,FRA,Beauzelle,46.0,2012-04-02,2007-01-02,Autre,FRACES0001,377,FR G OUEST LR,201121,HP Application Lifecycle Mgmt,1,3-Très bon,0,0,3,Daniel Scott,3
456054,Dr. John Morris DDS,E,,EUA41,SHA D4B DATA FABRIC-BT11,FR,BUGFRANCE,FRICE,P,1,FRATRS002,RPS,10,DIR,T,,Concepteur HCD,FRA,Beauzelle,46.0,2012-04-02,2007-01-02,Autre,FRACES0001,377,FR G OUEST LR,202122,ELK,0,3-Très bon,0,2020,5,Daniel Scott,3
456054,Dr. John Morris DDS,E,,EUA41,SHA D4B DATA FABRIC-BT11,FR,BUGFRANCE,FRICE,P,1,FRATRS002,RPS,10,DIR,T,,Concepteur HCD,FRA,Beauzelle,46.0,2012-04-02,2007-01-02,Autre,FRACES0001,377,FR G OUEST LR,200578,Analyse financière,3,0-Aucun,0,2020,3,Daniel Scott,3
501901,Amanda Cuevas,E,,EUA41,SHA D4B SMART DATA-BT11,FR,BUGFRANCE,FRICE,A,661,FRATOU001,MGE,7,DIR,R,,Ingénieur logiciel,FRA,Larcay,66.0,2020-03-28,2008-05-05,BurCGIdépl,FRASDE0001,367,FR CPG Retail Nord,200325,Visual Studio Code,0,4-Expert,0,0,3,Daniel Scott,2
501901,Amanda Cuevas,E,,EUA41,SHA D4B SMART DATA-BT11,FR,BUGFRANCE,FRICE,A,661,FRATOU001,MGE,7,DIR,R,,Ingénieur logiciel,FRA,Larcay,66.0,2020-03-28,2008-05-05,BurCGIdépl,FRASDE0001,367,FR CPG Retail Nord,202568,Planification de la transition,1,0-Aucun,0,2023,5,Daniel Scott,2
501901,Amanda Cuevas,E,,EUA41,SHA D4B SMART DATA-BT11,FR,BUGFRANCE,FRICE,A,661,FRATOU001,MGE,7,DIR,R,,Ingénieur logiciel,FRA,Larcay,66.0,2020-03-28,2008-05-05,BurCGIdépl,FRASDE0001,367,FR CPG Retail Nord,201971,Obj. Analyse/conc. orientées,0,1-Faible,0,2020,1,Daniel Scott,2
501901,Amanda Cuevas,E,,EUA41,SHA D4B SMART DATA-BT11,FR,BUGFRANCE,FRICE,A,661,FRATOU001,MGE,7,DIR,R,,Ingénieur logiciel,FRA,Larcay,66.0,2020-03-28,2008-05-05,BurCGIdépl,FRASDE0001,367,FR CPG Retail Nord,200022,Résolution de problèmes,0,3-Très bon,0,0,5,Daniel Scott,2
501901,Amanda Cuevas,E,,EUA41,SHA D4B SMART DATA-BT11,FR,BUGFRANCE,FRICE,A,661,FRATOU001,MGE,7,DIR,R,,Ingénieur logiciel,FRA,Larcay,66.0,2020-03-28,2008-05-05,BurCGIdépl,FRASDE0001,367,FR CPG Retail Nord,200527,Informatica,4,3-Très bon,0,0,1,Daniel Scott,2
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,200554,Conception d‘essais,0,2-Bon,0,2023,1,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,202711,Développement des affaires,0,1-Faible,0,2023,0,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,202162,MS Dynamics AX Workflow Mgmt,4,1-Faible,0,2023,0,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,202287,Service en nuage,0,2-Bon,0,2023,2,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,200572,Service à la clientèle,1,2-Bon,0,2023,3,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,201647,Strat. et politique marketing,3,0-Aucun,0,2023,1,Carla White,3
453751,Christopher Rodriguez,N,,EUA41,SHA DTR DIGITAL FUNDATION,FR,BUGFRANCE,FRICE,P,661,FRATRS002,RPS,8,MGM,R,,Responsable de projet,,Plaisance-du-Touch,76.0,2014-04-01,2015-03-16,BurCGIdépl,FRATOU0001,333,FR G OUEST Midi Pyrénées,200718,Analyse de la sécurité,4,2-Bon,0,2020,2,Carla White,3
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,201342,Suite Atlassian,0,2-Bon,0,0,0,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,201813,Syst. gestion base de données,2,2-Bon,0,0,1,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,201757,HTML,2,0-Aucun,0,2020,5,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,202316,Test boîte blanche,2,2-Bon,0,0,0,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,200539,Gitlab,3,2-Bon,0,0,5,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,200606,Talend Open studio,3,0-Aucun,0,2020,3,Vincent Weiss,1
456676,Jennifer Love,N,,EUA41,SHA D4B DATA FABRIC,FR,BUGFRANCE,FRICE,L,502,FRACML001,GPS,91,DIR,T,Subcontrac,"Administrateur, Systèmes",FRA,Teyran,76.0,2019-06-18,2012-02-27,,FRATOU0001,384,FR Finance,202365,Kanban,3,0-Aucun,0,2023,5,Vincent Weiss,1
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,202309,Validation des données,1,0-Aucun,0,2023,0,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,201619,Adobe Flash,0,2-Bon,0,0,5,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,201535,Semarchy,2,4-Expert,0,0,3,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,201833,PHPMyAdmin,3,4-Expert,0,0,1,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,200396,Analyse des risques,3,1-Faible,0,2023,5,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,200552,SAP Business Objects,3,1-Faible,0,0,3,Sean Rose,0
463757,Kathleen Holden,N,,EUA41,SHA GIT EMERGING-BT81,FR,BUGFRANCE,FRICE,P,210,FRATOU001,CSD,10,MGM,R,,Architecte logiciel,FRA,Cléry Saint André,13.0,1997-09-04,2009-04-20,,FRASDE0001,362,FR G SUD PACA,200237,Transport ferroviaire,2,0-Aucun,0,2020,3,Sean Rose,0
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,200298,Administration des systèmes,2,0-Aucun,0,0,1,Nicole Miller,3
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,200268,Systèmes gestion BD,4,2-Bon,0,0,2,Nicole Miller,3
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,200718,Dell Boomi,3,1-Faible,0,0,0,Nicole Miller,3
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,202092,Leadership de Transformation,0,2-Bon,0,0,0,Nicole Miller,3
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,200696,Gestion des coûts,1,2-Bon,0,2020,1,Nicole Miller,3
475138,Deanna Rice,E,,EUA41,SHA EI2_BT60,FR,BUGFRANCE,FRICE,L,210,FRATRS001,SFA,3,DIR,T,,Développeur IU/UX,,Sucy En Brie,49.0,2021-06-22,2007-01-02,BurCGIdépl,,355,FR Manuf OPS,200748,Protection criminalité fin.,0,0-Aucun,0,2023,2,Nicole Miller,3
497610,Lucas Martin,E,I,EUA41,SHA GIT DIGITAL TOURS-BT20,FR,BUGFRANCE,FRICE,L,6,FRAMON001,CEM,91,DIR,T,Apprenti,Développeur intell. données,,Saint Senoux,29.0,2021-10-04,2015-05-13,BurCGIdépl,FRATOU0001,335,MA Consulting & IT Services,200269,Commande au paiement,3,0-Aucun,0,2023,2,Chad Barrett,2
497610,Lucas Martin,E,I,EUA41,SHA GIT DIGITAL TOURS-BT20,FR,BUGFRANCE,FRICE,L,6,FRAMON001,CEM,91,DIR,T,Apprenti,Développeur intell. données,,Saint Senoux,29.0,2021-10-04,2015-05-13,BurCGIdépl,FRATOU0001,335,MA Consulting & IT Services,201488,Ventes,4,2-Bon,0,2020,2,Chad Barrett,2
497610,Lucas Martin,E,I,EUA41,SHA GIT DIGITAL TOURS-BT20,FR,BUGFRANCE,FRICE,L,6,FRAMON001,CEM,91,DIR,T,Apprenti,Développeur intell. données,,Saint Senoux,29.0,2021-10-04,2015-05-13,BurCGIdépl,FRATOU0001,335,MA Consulting & IT Services,200287,SAP GRC,3,1-Faible,0,2023,5,Chad Barrett,2
497610,Lucas Martin,E,I,EUA41,SHA GIT DIGITAL TOURS-BT20,FR,BUGFRANCE,FRICE,L,6,FRAMON001,CEM,91,DIR,T,Apprenti,Développeur intell. données,,Saint Senoux,29.0,2021-10-04,2015-05-13,BurCGIdépl,FRATOU0001,335,MA Consulting & IT Services,201360,Selligent Marketing Cloud,2,3-Très bon,0,2023,2,Chad Barrett,2
497610,Lucas Martin,E,I,EUA41,SHA GIT DIGITAL TOURS-BT20,FR,BUGFRANCE,FRICE,L,6,FRAMON001,CEM,91,DIR,T,Apprenti,Développeur intell. données,,Saint Senoux,29.0,2021-10-04,2015-05-13,BurCGIdépl,FRATOU0001,335,MA Consulting & IT Services,200716,Anonymisation,1,4-Expert,0,0,1,Chad Barrett,2
LPS00303413,David Meyer,E,I,EUA41,SHA EI2_BT61,FR,BUGFRANCE,FRICE,P,508,FRAREN001,RPS,92,DIR,R,Subcontrac,Concepteur HCD,,La Bouëxiere,41.0,2022-06-07,2004-11-24,BurCGIdépl,FRACES0001,376,FR Finance,201997,Symfony,1,2-Bon,0,2023,2,Courtney Love,2
LPS00303413,David Meyer,E,I,EUA41,SHA EI2_BT61,FR,BUGFRANCE,FRICE,P,508,FRAREN001,RPS,92,DIR,R,Subcontrac,Concepteur HCD,,La Bouëxiere,41.0,2022-06-07,2004-11-24,BurCGIdépl,FRACES0001,376,FR Finance,202494,APM(Outils de Mgt de la perf),3,2-Bon,0,2020,2,Courtney Love,2
LPS00303413,David Meyer,E,I,EUA41,SHA EI2_BT61,FR,BUGFRANCE,FRICE,P,508,FRAREN001,RPS,92,DIR,R,Subcontrac,Concepteur HCD,,La Bouëxiere,41.0,2022-06-07,2004-11-24,BurCGIdépl,FRACES0001,376,FR Finance,201644,Visual Basic,1,1-Faible,0,0,5,Courtney Love,2
LPS00303413,David Meyer,E,I,EUA41,SHA EI2_BT61,FR,BUGFRANCE,FRICE,P,508,FRAREN001,RPS,92,DIR,R,Subcontrac,Concepteur HCD,,La Bouëxiere,41.0,2022-06-07,2004-11-24,BurCGIdépl,FRACES0001,376,FR Finance,200478,Gouvernance Données Roadmap,3,4-Expert,0,2023,3,Courtney Love,2
LPS00255995,Maureen Woodward,N,I,EUA41,SHA DCT DCUSTOMER SC-BT 21,FR,BUGFRANCE,FRICE,P,1,FRAREN002,FTE,3,ADM,T,,Développeur IU/UX,,Montreuil Sur Ille,66.0,2020-03-09,2017-09-05,Bureau CGI,FRACAS0001,520,FR FGDC Montpellier - BI,200541,Adobe Flash,0,3-Très bon,0,0,5,Anne Robertson,2
LPS00255995,Maureen Woodward,N,I,EUA41,SHA DCT DCUSTOMER SC-BT 21,FR,BUGFRANCE,FRICE,P,1,FRAREN002,FTE,3,ADM,T,,Développeur IU/UX,,Montreuil Sur Ille,66.0,2020-03-09,2017-09-05,Bureau CGI,FRACAS0001,520,FR FGDC Montpellier - BI,200331,Amazon Elastic Cloud Compute,0,0-Aucun,0,0,1,Anne Robertson,2
LPS00255995,Maureen Woodward,N,I,EUA41,SHA DCT DCUSTOMER SC-BT 21,FR,BUGFRANCE,FRICE,P,1,FRAREN002,FTE,3,ADM,T,,Développeur IU/UX,,Montreuil Sur Ille,66.0,2020-03-09,2017-09-05,Bureau CGI,FRACAS0001,520,FR FGDC Montpellier - BI,200495,SAP Basis,1,0-Aucun,0,2023,3,Anne Robertson,2
LPS00255995,Maureen Woodward,N,I,EUA41,SHA DCT DCUSTOMER SC-BT 21,FR,BUGFRANCE,FRICE,P,1,FRAREN002,FTE,3,ADM,T,,Développeur IU/UX,,Montreuil Sur Ille,66.0,2020-03-09,2017-09-05,Bureau CGI,FRACAS0001,520,FR FGDC Montpellier - BI,200012,Agents et courtiers,4,0-Aucun,0,0,2,Anne Robertson,2
LPS00255995,Maureen Woodward,N,I,EUA41,SHA DCT DCUSTOMER SC-BT 21,FR,BUGFRANCE,FRICE,P,1,FRAREN002,FTE,3,ADM,T,,Développeur IU/UX,,Montreuil Sur Ille,66.0,2020-03-09,2017-09-05,Bureau CGI,FRACAS0001,520,FR FGDC Montpellier - BI,200633,Porté vers les résultats,1,0-Aucun,0,2023,5,Anne Robertson,2
467829,Christopher Jenkins,N,,EUA41,SHA D4B BEYOND DATA_BT31,FR,BUGFRANCE,FRICE,P,411,FRAREN002,RPS,13,ADM,R,,Ingénieur de données,FRA,JACOU,91.0,2000-09-25,2000-09-15,Autre,FRATOU0001,519,Liste ressources non affectées,201112,Microsoft APPX,1,0-Aucun,0,0,2,Eric Davis,4
467829,Christopher Jenkins,N,,EUA41,SHA D4B BEYOND DATA_BT31,FR,BUGFRANCE,FRICE,P,411,FRAREN002,RPS,13,ADM,R,,Ingénieur de données,FRA,JACOU,91.0,2000-09-25,2000-09-15,Autre,FRATOU0001,519,Liste ressources non affectées,200772,Script,2,0-Aucun,0,2020,2,Eric Davis,4
467829,Christopher Jenkins,N,,EUA41,SHA D4B BEYOND DATA_BT31,FR,BUGFRANCE,FRICE,P,411,FRAREN002,RPS,13,ADM,R,,Ingénieur de données,FRA,JACOU,91.0,2000-09-25,2000-09-15,Autre,FRATOU0001,519,Liste ressources non affectées,200364,Red Hat,3,4-Expert,0,2023,1,Eric Davis,4
467829,Christopher Jenkins,N,,EUA41,SHA D4B BEYOND DATA_BT31,FR,BUGFRANCE,FRICE,P,411,FRAREN002,RPS,13,ADM,R,,Ingénieur de données,FRA,JACOU,91.0,2000-09-25,2000-09-15,Autre,FRATOU0001,519,Liste ressources non affectées,201924,Azure Functions,4,1-Faible,0,2020,0,Eric Davis,4
470225,Julie Parsons,N,,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,A,504,FRATRS002,GPS,1,DIR,R,Apprenti,Dirigeant d'unité d'affaires,FRA,Saint Aunes,45.0,2016-08-16,2014-10-27,Bureau CGI,FRACAS0001,376,FR FGDC Montpellier - BI,202669,Data Catalog,3,3-Très bon,0,2023,1,Sue Khan,2
470225,Julie Parsons,N,,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,A,504,FRATRS002,GPS,1,DIR,R,Apprenti,Dirigeant d'unité d'affaires,FRA,Saint Aunes,45.0,2016-08-16,2014-10-27,Bureau CGI,FRACAS0001,376,FR FGDC Montpellier - BI,201399,ServiceNow CMS,0,0-Aucun,0,2023,0,Sue Khan,2
470225,Julie Parsons,N,,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,A,504,FRATRS002,GPS,1,DIR,R,Apprenti,Dirigeant d'unité d'affaires,FRA,Saint Aunes,45.0,2016-08-16,2014-10-27,Bureau CGI,FRACAS0001,376,FR FGDC Montpellier - BI,200123,5G,2,3-Très bon,0,2023,0,Sue Khan,2
470225,Julie Parsons,N,,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,A,504,FRATRS002,GPS,1,DIR,R,Apprenti,Dirigeant d'unité d'affaires,FRA,Saint Aunes,45.0,2016-08-16,2014-10-27,Bureau CGI,FRACAS0001,376,FR FGDC Montpellier - BI,201579,Cybersécurité,4,0-Aucun,0,2023,5,Sue Khan,2
470225,Julie Parsons,N,,EUA41,SHA DTR DIGITALFUNDATION-BT40,FR,BUGFRANCE,FRICE,A,504,FRATRS002,GPS,1,DIR,R,Apprenti,Dirigeant d'unité d'affaires,FRA,Saint Aunes,45.0,2016-08-16,2014-10-27,Bureau CGI,FRACAS0001,376,FR FGDC Montpellier - BI,200160,Direction,3,0-Aucun,0,2023,3,Sue Khan,2
502824,Heather Waters,E,,EUA41,SHA GIT CORE-BT21,FR,BUGFRANCE,FRICE,P,1,FRAREN001,GMF,13,MGM,R,Subcontrac,Ingénieur de données,,Villeurbanne,49.0,2021-10-11,2017-01-02,Autre,FRATOU0001,379,FR CPG Retail Nord,200570,Cartographie,2,4-Expert,0,2020,0,Sean Alvarez,3
